Timestamp,Sample,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z
1145000,916,0.036804,-0.006775,-1.001099,0.144958,0.106812,0.152588
1146250,917,0.039307,-0.006775,-1.003601,0.061035,0.259399,-0.160217
1147500,918,0.035095,-0.004456,-0.999634,-0.083923,0.198364,-0.068665
1148750,919,0.035828,-0.007019,-1.001770,0.144958,0.114441,0.221252
1150000,920,0.037231,-0.004944,-1.004517,0.068665,0.183105,0.190735
1151250,921,0.032410,-0.003662,-0.999634,0.007629,0.335693,0.083923
1152500,922,0.036682,-0.006531,-1.002747,0.015259,0.221252,-0.213623
1153750,923,0.033997,-0.008362,-1.003296,0.152588,0.228882,0.000000
1155000,924,0.037659,-0.006287,-1.004089,0.091553,0.137329,0.114441
1156250,925,0.036499,-0.008484,-1.005615,0.183105,0.183105,0.053406
1157500,926,0.035278,-0.004883,-1.002441,0.152588,0.053406,0.068665
1158750,927,0.034546,-0.005859,-1.005127,0.053406,0.022888,0.213623
1160000,928,0.036072,-0.005493,-1.003052,-0.015259,0.274658,-0.106812
1161250,929,0.033569,-0.003479,-1.002991,0.083923,0.198364,0.114441
1162500,930,0.034058,-0.006348,-1.003296,-0.144958,0.289917,-0.175476
1163750,931,0.034851,-0.005859,-1.003052,0.030518,0.167847,0.144958
1165000,932,0.030212,-0.005371,-1.001587,0.122070,0.106812,0.129700
1166250,933,0.037109,-0.005066,-1.002686,0.137329,0.335693,-0.061035
1167500,934,0.037231,-0.008606,-1.000366,0.000000,0.175476,-0.083923
1168750,935,0.033875,-0.006348,-1.004089,0.160217,0.022888,0.022888
1170000,936,0.034790,-0.001831,-1.002991,0.015259,0.328064,0.045776
1171250,937,0.034546,-0.005676,-1.002319,0.076294,0.274658,0.137329
1172500,938,0.034790,-0.003174,-1.004456,0.030518,0.122070,0.083923
1173750,939,0.031677,-0.007019,-1.002197,0.068665,0.061035,0.076294
1175000,940,0.031982,-0.001709,-1.002686,-0.007629,0.167847,-0.144958
1176250,941,0.034119,-0.006226,-1.003357,0.068665,0.404358,0.099182
1177500,942,0.038879,-0.005981,-1.002625,0.083923,0.175476,0.000000
1178750,943,0.034485,-0.004333,-1.005371,-0.038147,0.152588,-0.053406
1180000,944,0.030212,-0.004272,-1.001831,0.083923,0.122070,0.167847
1181250,945,0.032104,-0.006104,-1.002686,-0.007629,0.106812,0.015259
1182500,946,0.034302,-0.005920,-0.998962,0.030518,0.175476,0.000000
1183750,947,0.033813,-0.004639,-0.998596,-0.007629,0.083923,0.007629
1185000,948,0.033569,-0.005249,-0.997498,0.061035,0.236511,0.030518
1186250,949,0.034973,-0.006165,-1.002441,0.122070,0.205994,-0.022888
1187500,950,0.033569,-0.003906,-1.001770,0.015259,0.129700,0.068665
1188750,951,0.035583,-0.001709,-1.001221,0.053406,0.343323,0.099182
1190000,952,0.036072,-0.007812,-0.999023,0.076294,0.213623,0.106812
1191250,953,0.033020,-0.002380,-1.000916,0.015259,0.099182,0.305176
1192500,954,0.034424,-0.007874,-1.004395,0.061035,0.335693,0.251770
1193750,955,0.034607,-0.005188,-0.999695,0.038147,0.320435,0.076294
1195000,956,0.035339,-0.001892,-1.005432,0.152588,0.091553,0.167847
1196250,957,0.032471,-0.005066,-1.002136,0.114441,0.427246,0.129700
1197500,958,0.033875,-0.006409,-0.998474,0.045776,0.076294,0.244141
1198750,959,0.032532,-0.007507,-1.003479,0.022888,0.167847,0.190735
1200000,960,0.039307,-0.007141,-1.003906,0.198364,0.228882,0.061035
1201250,961,0.034058,-0.005005,-1.004150,0.183105,0.114441,0.015259
1202500,962,0.032349,-0.007874,-1.001526,0.144958,0.137329,0.228882
1203750,963,0.034058,-0.006348,-1.003113,0.053406,0.137329,-0.083923
1205000,964,0.034668,-0.004517,-0.999756,0.068665,0.160217,0.106812
1206250,965,0.034363,-0.005371,-1.005432,0.076294,0.061035,-0.015259
1207500,966,0.036499,-0.006897,-0.996094,0.175476,0.122070,0.267029
1208750,967,0.037476,-0.009888,-1.006836,0.061035,0.350952,-0.015259
1210000,968,0.031555,-0.009460,-1.000183,0.114441,0.221252,-0.228882
1211250,969,0.030151,-0.007080,-0.998535,0.076294,0.106812,0.167847
1212500,970,0.036072,-0.005798,-1.002869,0.076294,0.328064,0.000000
1213750,971,0.031494,-0.006592,-1.002197,0.144958,0.343323,0.015259
1215000,972,0.034607,-0.005859,-1.002563,0.038147,0.205994,0.091553
1216250,973,0.034424,-0.004272,-1.002258,0.099182,0.122070,0.076294
1217500,974,0.034302,-0.004578,-1.003418,0.007629,0.137329,0.022888
1218750,975,0.036316,-0.005127,-0.998718,0.045776,0.160217,0.091553
1220000,976,0.035889,-0.008789,-1.005615,0.099182,0.251770,-0.053406
1221250,977,0.035217,-0.008362,-1.005310,0.160217,0.099182,-0.167847
1222500,978,0.033142,-0.010925,-1.004150,0.144958,0.228882,0.083923
1223750,979,0.034302,-0.008789,-1.001343,0.099182,0.190735,0.221252
1225000,980,0.033936,-0.004272,-1.002502,-0.022888,0.251770,0.350952
1226250,981,0.031738,-0.008911,-1.004333,0.099182,0.175476,0.061035
1227500,982,0.036682,-0.007629,-1.002869,-0.038147,0.274658,0.114441
1228750,983,0.027954,-0.005066,-1.001831,0.099182,0.251770,0.083923
1230000,984,0.034668,-0.007874,-1.000793,0.083923,0.205994,0.160217
1231250,985,0.030579,-0.006714,-1.007568,0.083923,0.251770,-0.045776
1232500,986,0.031433,-0.009949,-1.000427,0.068665,0.411987,0.045776
1233750,987,0.032227,-0.007263,-1.004944,0.015259,0.305176,0.007629
1235000,988,0.033203,-0.009827,-1.000488,0.152588,0.236511,0.091553
1236250,989,0.035767,-0.008606,-0.999756,0.061035,0.076294,0.106812
1237500,990,0.036621,-0.006226,-1.004272,0.083923,0.282288,0.030518
1238750,991,0.033997,-0.008301,-1.000916,0.076294,0.282288,-0.144958
1240000,992,0.031677,-0.007141,-1.001953,0.144958,0.167847,0.175476
1241250,993,0.032349,-0.007935,-1.006165,0.083923,0.259399,0.068665
1242500,994,0.034790,-0.008728,-1.003052,0.053406,0.343323,0.114441
1243750,995,0.035950,-0.006287,-1.001709,0.045776,0.228882,0.022888
1245000,996,0.032532,-0.007324,-1.002014,0.190735,0.175476,0.022888
1246250,997,0.032898,-0.010925,-1.001099,0.335693,0.152588,0.137329
1247500,998,0.034424,-0.006836,-0.998962,0.305176,0.236511,-0.022888
1248750,999,0.036072,-0.009705,-1.002319,0.152588,0.190735,-0.167847
1250000,1000,0.035889,-0.007751,-1.004028,0.083923,0.221252,0.007629
1251250,1001,0.034790,-0.011047,-0.999939,0.099182,0.282288,0.091553
1252500,1002,0.039307,-0.009094,-1.004883,-0.068665,0.350952,0.114441
1253750,1003,0.035339,-0.010681,-1.002808,0.068665,0.213623,-0.053406
1255000,1004,0.034607,-0.011780,-1.002563,0.053406,0.129700,-0.022888
1256250,1005,0.038818,-0.007507,-1.002563,0.068665,-0.068665,0.061035
1257500,1006,0.032166,-0.011353,-1.005127,0.244141,0.076294,0.000000
1258750,1007,0.034668,-0.007751,-1.005249,0.099182,0.213623,-0.228882
1260000,1008,0.034119,-0.009338,-1.000916,0.175476,0.076294,-0.068665
1261250,1009,0.036499,-0.009399,-0.999634,0.000000,0.083923,-0.320435
1262500,1010,0.035522,-0.008728,-1.006897,0.144958,0.236511,-0.083923
1263750,1011,0.035828,-0.008362,-1.000305,0.205994,0.228882,0.144958
1265000,1012,0.032410,-0.007080,-1.002319,-0.030518,0.213623,0.129700
1266250,1013,0.035339,-0.007202,-1.003845,0.061035,0.244141,0.175476
1267500,1014,0.038452,-0.009338,-1.003174,-0.099182,0.244141,0.091553
1268750,1015,0.035645,-0.005737,-1.000366,0.068665,0.198364,0.030518
1270000,1016,0.037781,-0.009277,-1.002869,0.038147,0.305176,-0.083923
1271250,1017,0.034790,-0.005798,-1.002380,0.160217,0.282288,-0.114441
1272500,1018,0.032043,-0.007568,-1.001099,0.099182,0.381470,-0.022888
1273750,1019,0.037109,-0.003662,-1.006775,0.183105,0.305176,-0.190735
1275000,1020,0.036133,-0.006470,-1.003662,0.106812,0.091553,-0.190735
1276250,1021,0.036682,-0.007141,-1.005127,0.152588,0.282288,-0.083923
1277500,1022,0.036133,-0.007751,-1.004761,0.129700,0.160217,-0.099182
1278750,1023,0.034912,-0.008667,-1.005737,0.000000,0.030518,-0.068665
1280000,1024,0.035889,-0.010498,-1.001709,-0.038147,0.328064,-0.015259
1281250,1025,0.035095,-0.011475,-1.002502,0.000000,0.083923,-0.137329
1282500,1026,0.036011,-0.007568,-1.000977,0.053406,0.076294,-0.076294
1283750,1027,0.034058,-0.005920,-1.003967,0.083923,0.244141,0.167847
1285000,1028,0.035889,-0.007019,-1.001831,0.137329,0.251770,0.038147
1286250,1029,0.039795,-0.005493,-1.003967,-0.114441,0.083923,0.175476
1287500,1030,0.035217,-0.009094,-1.003967,0.061035,0.190735,-0.053406
1288750,1031,0.032959,-0.007080,-1.006042,0.167847,0.205994,0.068665
1290000,1032,0.034363,-0.008423,-1.001953,-0.007629,0.175476,0.076294
1291250,1033,0.034058,-0.006531,-1.000732,-0.091553,0.076294,0.160217
1292500,1034,0.038208,-0.004150,-1.003784,-0.152588,0.213623,0.137329
1293750,1035,0.033569,-0.007507,-1.000488,0.045776,0.350952,-0.030518
1295000,1036,0.037231,-0.005066,-1.000244,0.000000,0.297546,0.205994
1296250,1037,0.032532,-0.005676,-1.001648,0.053406,0.167847,0.366211
1297500,1038,0.033936,-0.005493,-0.997559,0.144958,0.137329,0.183105
1298750,1039,0.038330,-0.003235,-1.000732,0.144958,0.335693,-0.030518
1300000,1040,0.038330,-0.007874,-1.002686,0.007629,0.198364,0.045776
1301250,1041,0.035217,-0.008301,-1.004822,0.190735,0.305176,-0.015259
1302500,1042,0.039124,-0.004272,-1.005615,0.328064,0.419617,-0.106812
1303750,1043,0.032959,-0.004700,-0.999023,0.007629,0.236511,0.076294
1305000,1044,0.036072,-0.004333,-1.001526,0.007629,0.152588,0.106812
1306250,1045,0.034363,-0.003418,-1.002930,0.099182,0.312805,0.259399
1307500,1046,0.039551,-0.004578,-1.002136,0.099182,0.267029,-0.068665
1308750,1047,0.034668,-0.004456,-1.001953,0.007629,0.251770,0.038147
1310000,1048,0.036682,-0.004822,-1.003906,0.030518,0.068665,-0.015259
1311250,1049,0.037354,-0.004761,-0.998413,0.076294,0.160217,0.091553
1312500,1050,0.037048,-0.007568,-1.003845,0.137329,0.129700,-0.236511
1313750,1051,0.033142,-0.007080,-1.002136,0.053406,0.274658,-0.030518
1315000,1052,0.038086,-0.005920,-1.003418,0.083923,0.129700,-0.007629
1316250,1053,0.039124,-0.005798,-1.001343,0.152588,0.213623,0.076294
1317500,1054,0.036377,-0.005676,-1.003113,0.083923,0.312805,-0.007629
1318750,1055,0.033630,-0.006409,-1.002197,0.122070,0.122070,-0.015259
1320000,1056,0.035156,-0.004028,-1.003723,0.114441,0.175476,0.030518
1321250,1057,0.034912,-0.004028,-1.002319,0.175476,0.228882,0.053406
1322500,1058,0.036560,-0.006958,-1.001953,0.015259,0.305176,0.297546
1323750,1059,0.036499,-0.008850,-1.008240,0.000000,0.137329,-0.099182
1325000,1060,0.036804,-0.004578,-1.001160,-0.061035,0.152588,0.083923
1326250,1061,0.039490,-0.003601,-1.010193,-0.205994,0.244141,-0.160217
1327500,1062,0.035522,-0.006958,-1.001343,0.007629,0.183105,0.068665
1328750,1063,0.036072,-0.005127,-1.002014,-0.091553,0.236511,0.114441
1330000,1064,0.033630,-0.008240,-0.997925,0.129700,0.358582,0.106812
1331250,1065,0.033997,-0.006714,-1.004578,-0.030518,0.198364,0.038147
1332500,1066,0.032837,-0.006958,-1.001465,0.076294,0.236511,0.068665
1333750,1067,0.035706,-0.005127,-1.002441,0.083923,0.167847,0.022888
1335000,1068,0.031067,-0.007690,-1.000549,0.167847,0.076294,0.129700
1336250,1069,0.036316,-0.006592,-1.002625,0.129700,0.045776,0.076294
1337500,1070,0.034790,-0.009827,-0.999634,0.144958,0.450134,-0.007629
1338750,1071,0.033752,-0.008728,-0.999756,0.091553,0.106812,-0.350952
1340000,1072,0.035461,-0.004395,-1.001465,0.190735,-0.106812,0.106812
1341250,1073,0.034729,-0.005981,-1.001709,0.030518,0.083923,0.038147
1342500,1074,0.030518,-0.009155,-1.005005,0.129700,0.267029,-0.213623
1343750,1075,0.032593,-0.008667,-1.004517,0.244141,0.167847,0.015259
1345000,1076,0.035767,-0.010071,-1.003174,0.083923,0.366211,0.076294
1346250,1077,0.034973,-0.009888,-1.001648,-0.015259,0.381470,0.015259
1347500,1078,0.036133,-0.009155,-1.002014,-0.053406,0.076294,0.129700
1348750,1079,0.037842,-0.007141,-1.000488,0.015259,0.030518,0.030518
1350000,1080,0.037781,-0.003784,-0.999634,0.068665,0.091553,0.068665
1351250,1081,0.031921,-0.006714,-1.002136,0.213623,0.251770,0.076294
1352500,1082,0.035400,-0.005859,-0.999390,0.083923,0.213623,0.076294
1353750,1083,0.034363,-0.004639,-1.003845,0.022888,0.106812,0.068665
1355000,1084,0.035034,-0.009766,-1.004211,0.091553,0.205994,-0.038147
1356250,1085,0.038391,-0.008789,-1.001404,0.137329,0.213623,0.076294
1357500,1086,0.034302,-0.009094,-1.001770,0.152588,0.152588,0.099182
1358750,1087,0.034912,-0.005737,-1.000977,0.122070,0.259399,0.091553
1360000,1088,0.033081,-0.005859,-1.002686,0.038147,0.381470,0.221252
1361250,1089,0.037903,-0.008179,-1.001465,0.099182,0.160217,0.076294
1362500,1090,0.034485,-0.003906,-1.003845,0.022888,0.251770,0.160217
1363750,1091,0.035645,-0.010315,-1.001221,0.053406,0.144958,0.068665
1365000,1092,0.032043,-0.005737,-1.001831,0.053406,0.061035,0.106812
1366250,1093,0.034851,-0.008484,-1.003113,-0.045776,0.114441,0.076294
1367500,1094,0.034119,-0.007568,-1.007202,0.076294,0.312805,-0.167847
1368750,1095,0.034912,-0.007751,-1.004211,0.091553,0.045776,0.022888
1370000,1096,0.036255,-0.006165,-1.005554,-0.083923,0.091553,0.091553
1371250,1097,0.034607,-0.008606,-1.006104,0.030518,0.251770,0.289917
1372500,1098,0.034973,-0.009888,-1.000488,0.030518,0.274658,0.122070
1373750,1099,0.031189,-0.008545,-0.997986,-0.083923,0.198364,0.083923
1375000,1100,0.033508,-0.009338,-1.001953,0.083923,0.144958,0.053406
1376250,1101,0.032104,-0.009888,-0.999268,0.068665,0.091553,0.312805
1377500,1102,0.035767,-0.005615,-1.002502,0.236511,0.137329,-0.015259
1378750,1103,0.031860,-0.006348,-1.002808,-0.091553,0.251770,0.083923
1380000,1104,0.032593,-0.010925,-1.006348,0.007629,0.015259,0.007629
1381250,1105,0.034546,-0.009094,-1.007080,0.144958,0.175476,0.061035
1382500,1106,0.034790,-0.007507,-1.005554,0.030518,0.122070,-0.144958
1383750,1107,0.031799,-0.008789,-0.999939,0.030518,0.000000,0.137329
1385000,1108,0.036194,-0.007507,-1.000366,0.221252,0.267029,0.038147
1386250,1109,0.034912,-0.011475,-1.004272,0.122070,0.236511,0.053406
1387500,1110,0.033142,-0.005554,-1.003845,0.152588,0.167847,-0.083923
1388750,1111,0.034790,-0.008179,-1.002930,0.198364,0.274658,0.091553
1390000,1112,0.032410,-0.008484,-0.996399,0.183105,0.244141,0.144958
1391250,1113,0.033630,-0.009949,-0.999573,-0.129700,0.198364,-0.068665
1392500,1114,0.033569,-0.008606,-1.005615,0.038147,0.144958,-0.160217
1393750,1115,0.036804,-0.009216,-1.001404,0.015259,0.228882,0.251770
1395000,1116,0.036194,-0.006897,-1.000122,0.053406,0.236511,-0.175476
1396250,1117,0.035889,-0.006775,-1.000427,0.015259,0.411987,0.007629
1397500,1118,0.034058,-0.010010,-1.003357,0.099182,0.091553,-0.251770
1398750,1119,0.032227,-0.008179,-1.003052,-0.015259,0.274658,0.175476
1400000,1120,0.035034,-0.011414,-1.009460,-0.045776,0.152588,-0.358582
1401250,1121,0.033691,-0.006592,-1.000610,0.068665,0.289917,-0.213623
1402500,1122,0.036072,-0.006592,-1.003784,0.045776,0.122070,-0.099182
1403750,1123,0.037109,-0.009399,-1.002319,0.282288,0.175476,0.007629
1405000,1124,0.036621,-0.010925,-1.002625,0.137329,0.198364,-0.122070
1406250,1125,0.036377,-0.007690,-1.001770,0.190735,0.213623,-0.167847
1407500,1126,0.035950,-0.006287,-1.004395,0.099182,0.259399,0.053406
1408750,1127,0.038574,-0.007935,-1.004700,0.076294,0.228882,0.122070
1410000,1128,0.038635,-0.009583,-1.001282,-0.007629,-0.015259,-0.061035
1411250,1129,0.032715,-0.010376,-1.002625,0.205994,0.152588,0.000000
1412500,1130,0.033936,-0.007812,-1.003662,-0.038147,0.183105,-0.083923
1413750,1131,0.035461,-0.005249,-1.001160,0.015259,0.160217,-0.053406
1415000,1132,0.037354,-0.010803,-1.009155,0.091553,0.205994,-0.061035
1416250,1133,0.035706,-0.008484,-1.002686,0.076294,-0.030518,0.053406
1417500,1134,0.031555,-0.008850,-1.000488,0.122070,0.068665,0.000000
1418750,1135,0.030762,-0.007690,-1.000854,0.038147,0.305176,0.167847
1420000,1136,0.037720,-0.008118,-1.002808,-0.015259,0.183105,0.091553
1421250,1137,0.035156,-0.005859,-1.003540,0.061035,0.091553,-0.091553
1422500,1138,0.033569,-0.008423,-1.003845,0.083923,0.251770,-0.114441
1423750,1139,0.035950,-0.008301,-1.001221,-0.122070,0.083923,-0.038147
1425000,1140,0.036804,-0.007629,-1.005493,0.083923,0.114441,0.030518
1426250,1141,0.035767,-0.006714,-1.000061,-0.015259,0.076294,-0.038147
1427500,1142,0.035889,-0.007324,-1.000549,0.129700,0.114441,-0.183105
1428750,1143,0.032776,-0.004028,-1.005188,0.076294,0.167847,-0.076294
1430000,1144,0.038269,-0.005798,-0.997314,0.137329,0.114441,-0.068665
1431250,1145,0.035889,-0.004639,-0.999634,0.053406,0.122070,0.099182
1432500,1146,0.035156,-0.008240,-1.006531,0.137329,0.205994,0.129700
1433750,1147,0.035767,-0.008606,-1.002563,0.061035,0.221252,-0.198364
1435000,1148,0.032104,-0.005554,-1.003540,0.190735,-0.038147,-0.030518
1436250,1149,0.038635,-0.000854,-1.003296,0.152588,0.366211,0.198364
1437500,1150,0.034729,-0.007629,-1.000793,0.183105,0.198364,0.038147
1438750,1151,0.033386,-0.011902,-1.003906,0.213623,0.015259,0.015259
1440000,1152,0.034973,-0.007019,-1.003906,-0.038147,0.175476,0.030518
1441250,1153,0.035828,-0.006531,-1.004150,-0.099182,0.297546,0.000000
1442500,1154,0.036194,-0.002441,-1.005493,-0.099182,0.152588,0.198364
1443750,1155,0.035522,-0.008484,-1.003784,0.007629,0.350952,0.045776
1445000,1156,0.034790,-0.005249,-1.001587,0.091553,0.061035,0.137329
1446250,1157,0.037476,-0.003967,-1.001282,0.106812,0.083923,0.022888
1447500,1158,0.038147,-0.006470,-1.002563,0.099182,0.190735,0.007629
1448750,1159,0.039185,-0.008789,-1.005371,0.091553,0.076294,0.091553
1450000,1160,0.036438,-0.005737,-1.000305,0.099182,0.244141,0.106812
1451250,1161,0.035645,-0.006897,-1.003052,-0.045776,0.160217,0.076294
1452500,1162,0.038269,-0.006226,-1.001648,0.183105,0.297546,-0.038147
1453750,1163,0.036560,-0.004944,-1.002258,0.144958,0.114441,0.129700
1455000,1164,0.037476,-0.005981,-1.004700,-0.053406,0.205994,-0.030518
1456250,1165,0.033447,-0.008911,-1.001709,0.099182,0.343323,0.152588
1457500,1166,0.034546,-0.007629,-1.002808,-0.015259,0.274658,0.160217
1458750,1167,0.033142,-0.005371,-1.005310,0.083923,0.190735,-0.091553
1460000,1168,0.034668,-0.005005,-1.000610,0.175476,0.152588,0.038147
1461250,1169,0.033813,-0.003174,-1.002502,-0.007629,0.167847,-0.045776
1462500,1170,0.034973,-0.007751,-1.005859,0.106812,0.122070,0.000000
1463750,1171,0.034485,-0.005493,-1.000000,0.061035,0.358582,-0.053406
1465000,1172,0.032898,-0.008484,-1.003296,0.083923,0.236511,0.106812
1466250,1173,0.036987,-0.005432,-1.000671,0.106812,0.000000,0.076294
1467500,1174,0.033081,-0.001953,-1.005249,0.106812,0.175476,-0.091553
1468750,1175,0.036499,-0.005859,-1.003174,-0.030518,0.198364,-0.190735
1470000,1176,0.032288,-0.002075,-1.001831,0.038147,0.152588,-0.091553
1471250,1177,0.030212,-0.004211,-1.003601,0.228882,0.488281,-0.030518
1472500,1178,0.033325,-0.006531,-1.004333,-0.045776,0.175476,-0.061035
1473750,1179,0.035889,-0.005310,-1.004211,0.091553,0.175476,-0.099182
1475000,1180,0.032410,-0.008545,-1.000488,0.190735,0.297546,0.129700
1476250,1181,0.035217,-0.002747,-1.005066,0.099182,0.175476,-0.038147
1477500,1182,0.035278,-0.006287,-1.004028,0.106812,0.221252,-0.083923
1478750,1183,0.036255,-0.004944,-1.002075,-0.007629,0.221252,0.076294
1480000,1184,0.032593,-0.007141,-1.001892,-0.099182,0.259399,-0.045776
1481250,1185,0.036194,-0.008240,-0.997986,0.038147,0.106812,0.137329
1482500,1186,0.033752,-0.006592,-1.002747,0.045776,0.022888,0.122070
1483750,1187,0.033875,-0.005493,-1.002380,-0.053406,0.350952,-0.015259
1485000,1188,0.033203,-0.006653,-1.004150,0.045776,0.175476,-0.030518
1486250,1189,0.033142,-0.005737,-1.002686,0.167847,0.144958,-0.106812
1487500,1190,0.034119,-0.002502,-1.002563,0.030518,0.068665,-0.144958
1488750,1191,0.032471,-0.008362,-1.001953,0.129700,0.083923,-0.106812
1490000,1192,0.036011,-0.004211,-1.002991,-0.068665,0.282288,-0.045776
1491250,1193,0.035339,-0.007874,-1.001892,-0.045776,0.213623,-0.015259
1492500,1194,0.032410,-0.006836,-1.004395,0.137329,0.198364,0.213623
1493750,1195,0.031433,-0.010254,-1.001099,0.122070,0.221252,0.106812
1495000,1196,0.037781,-0.003784,-1.004578,-0.022888,0.320435,0.038147
1496250,1197,0.034546,-0.005310,-0.997986,0.129700,0.282288,0.007629
1497500,1198,0.035461,-0.007812,-0.999084,-0.022888,0.289917,-0.259399
1498750,1199,0.034729,-0.005066,-1.001343,0.282288,0.320435,-0.137329
1500000,1200,0.033752,-0.005554,-1.002258,-0.022888,0.228882,0.000000
1501250,1201,0.034668,-0.008240,-1.001831,0.160217,0.167847,-0.076294
1502500,1202,0.031128,-0.009521,-1.003967,0.106812,0.267029,0.175476
1503750,1203,0.036377,-0.007751,-1.002197,0.083923,0.190735,-0.160217
1505000,1204,0.037659,-0.005859,-1.004272,0.068665,0.198364,0.053406
1506250,1205,0.033569,-0.007996,-0.999695,0.129700,0.160217,-0.190735
1507500,1206,0.032715,-0.004761,-1.005005,0.129700,0.190735,-0.228882
1508750,1207,0.031006,-0.007446,-1.001221,0.045776,0.083923,-0.045776
1510000,1208,0.032654,-0.007935,-1.004395,0.160217,0.091553,-0.251770
1511250,1209,0.035095,-0.005310,-1.002075,0.091553,0.205994,-0.198364
1512500,1210,0.036133,-0.010010,-1.003540,-0.122070,0.366211,0.137329
1513750,1211,0.037231,-0.008545,-0.997131,0.030518,0.396729,-0.083923
1515000,1212,0.038147,-0.011047,-1.002380,-0.061035,0.160217,0.000000
1516250,1213,0.033997,-0.008179,-1.002441,0.038147,0.419617,0.000000
1517500,1214,0.035278,-0.007263,-1.006104,0.030518,0.267029,0.038147
1518750,1215,0.033081,-0.007935,-1.002808,0.106812,0.144958,0.122070
1520000,1216,0.034363,-0.009888,-1.002014,0.083923,0.167847,-0.091553
1521250,1217,0.034729,-0.007080,-1.002686,0.167847,0.152588,-0.320435
1522500,1218,0.035889,-0.005005,-0.999329,-0.061035,0.221252,-0.045776
1523750,1219,0.034485,-0.006958,-1.004150,-0.007629,0.289917,-0.076294
1525000,1220,0.036072,-0.008606,-1.002991,0.030518,0.305176,0.038147
1526250,1221,0.033691,-0.009827,-1.001587,0.076294,0.221252,0.076294
1527500,1222,0.032288,-0.007996,-1.002258,0.061035,0.282288,-0.061035
1528750,1223,0.035034,-0.008362,-1.002991,0.274658,-0.038147,0.045776
1530000,1224,0.034546,-0.012939,-1.004333,0.083923,0.129700,-0.061035
1531250,1225,0.034485,-0.007019,-1.000000,0.076294,0.350952,-0.137329
1532500,1226,0.030701,-0.007019,-1.007080,0.129700,0.251770,-0.244141
1533750,1227,0.034546,-0.007751,-1.004822,-0.015259,0.213623,0.091553
1535000,1228,0.031433,-0.007446,-1.002319,0.167847,0.297546,-0.137329
1536250,1229,0.030518,-0.010742,-1.000488,0.160217,0.289917,0.076294
1537500,1230,0.033447,-0.009155,-1.001404,0.053406,0.137329,0.114441
1538750,1231,0.030823,-0.006104,-1.002197,0.114441,0.282288,0.312805
1540000,1232,0.035645,-0.008118,-1.002136,0.091553,0.152588,-0.244141
1541250,1233,0.031128,-0.009094,-1.001709,0.015259,0.350952,0.091553
1542500,1234,0.035034,-0.006531,-1.003784,-0.068665,0.061035,0.053406
1543750,1235,0.033997,-0.005676,-0.999695,0.099182,0.366211,-0.091553
1545000,1236,0.034302,-0.010254,-1.002502,-0.114441,0.289917,0.022888
1546250,1237,0.032593,-0.004883,-1.004333,-0.076294,0.221252,0.190735
1547500,1238,0.029968,-0.007812,-1.005249,0.053406,0.114441,0.183105
1548750,1239,0.032715,-0.005493,-1.007874,0.236511,0.152588,-0.160217
1550000,1240,0.030945,-0.006653,-1.000488,0.167847,0.236511,0.091553
1551250,1241,0.033142,-0.007019,-1.002563,0.083923,0.267029,0.137329
1552500,1242,0.031982,-0.005371,-1.001404,0.144958,0.221252,-0.091553
1553750,1243,0.033875,-0.008362,-1.003235,-0.030518,0.144958,0.137329
1555000,1244,0.035645,-0.003296,-1.003052,-0.045776,0.221252,0.038147
1556250,1245,0.036804,-0.010132,-0.999084,0.045776,0.221252,-0.068665
1557500,1246,0.030090,-0.007996,-1.002197,0.099182,0.114441,-0.144958
1558750,1247,0.031128,-0.004089,-1.004639,0.175476,0.320435,-0.007629
1560000,1248,0.037354,-0.005493,-0.999817,0.091553,0.228882,0.061035
1561250,1249,0.036987,-0.007935,-1.007812,0.068665,0.106812,-0.068665
1562500,1250,0.033386,-0.004395,-1.001221,0.144958,0.175476,-0.053406
1563750,1251,0.036194,-0.005615,-1.000671,0.076294,0.320435,0.144958
1565000,1252,0.032227,-0.004944,-1.002991,0.183105,-0.038147,0.167847
1566250,1253,0.038086,-0.008240,-1.001404,-0.068665,0.221252,0.167847
1567500,1254,0.037537,-0.006958,-1.002747,-0.076294,0.289917,0.106812
1568750,1255,0.035217,-0.005554,-1.001648,0.022888,0.205994,-0.061035
1570000,1256,0.039001,-0.002625,-1.007446,0.076294,0.137329,-0.282288
1571250,1257,0.037903,-0.003906,-1.003906,-0.099182,0.213623,0.099182
1572500,1258,0.036194,-0.005188,-1.004333,0.038147,0.175476,0.152588
1573750,1259,0.037292,-0.003113,-1.005188,0.137329,0.205994,0.190735
1575000,1260,0.040161,-0.002136,-1.001953,0.183105,0.297546,0.053406
1576250,1261,0.035278,-0.005371,-1.000427,0.000000,0.137329,0.183105
1577500,1262,0.036560,-0.003723,-1.003418,-0.099182,0.198364,0.007629
1578750,1263,0.040405,-0.006958,-1.006165,0.114441,0.129700,-0.015259
1580000,1264,0.037292,-0.001587,-1.002197,0.106812,0.099182,0.183105
1581250,1265,0.037231,-0.003418,-1.004517,0.022888,0.137329,-0.091553
1582500,1266,0.039185,-0.006470,-1.004822,-0.068665,0.228882,-0.045776
1583750,1267,0.040222,-0.002319,-0.998718,-0.022888,0.114441,0.099182
1585000,1268,0.035767,-0.005005,-1.004150,0.099182,0.282288,0.160217
1586250,1269,0.040161,-0.008240,-1.001465,0.053406,0.251770,0.068665
